xxxxx,2009-04-17 02:08:09.2400,-19.5806,-70.5024,28.7,xxxx,yyyyy,MW,6.1,
xxxxx,2009-04-18 19:18:01.1300,46.0528,151.3971,50.8,xxxx,yyyyy,MW,6.6,
xxxxx,2009-04-21 05:26:11.5500,50.7271,155.1883,157.2,xxxx,yyyyy,MW,6.2,
xxxxx,2009-04-27 16:46:27.5200,16.9557,-99.5717,31.7,xxxx,yyyyy,MW,5.8,
xxxxx,2009-04-28 11:21:19.6100,42.6712,145.0005,19.3,xxxx,yyyyy,MW,5.2,
xxxxx,2009-05-02 02:19:09.0500,54.4557,-161.5373,23.0,xxxx,yyyyy,MW,5.6,
xxxxx,2009-05-03 16:21:46.4400,14.6199,-91.2025,113.9,xxxx,yyyyy,MW,6.3,
xxxxx,2009-05-08 13:44:53.7700,-32.033,-69.7032,113.3,xxxx,yyyyy,MW,5.4,
xxxxx,2009-05-08 21:22:30.9600,58.0512,164.3527,17.9,xxxx,yyyyy,MW,5.4,
xxxxx,2009-05-10 01:16:06.2800,1.3388,-85.2931,6.0,xxxx,yyyyy,MW,6.1,
xxxxx,2009-05-17 19:24:21.4000,82.5186,-8.7914,16.0,xxxx,yyyyy,MW,5.5,
xxxxx,2009-05-19 17:35:02.6000,25.2582,37.7639,15.5,xxxx,yyyyy,MW,5.7,
xxxxx,2009-05-21 12:33:54.9700,36.2204,77.5026,93.7,xxxx,yyyyy,MW,5.1,
xxxxx,2009-05-22 00:24:20.5600,13.8446,-90.9637,68.8,xxxx,yyyyy,MW,5.4,
xxxxx,2009-05-22 19:24:17.7200,18.1507,-98.3936,62.6,xxxx,yyyyy,MW,5.6,
xxxxx,2009-05-28 08:24:48.3600,16.8078,-86.243,29.0,xxxx,yyyyy,MW,7.3,
xxxxx,2009-06-03 21:37:38.2900,19.6816,-109.1816,13.4,xxxx,yyyyy,MW,5.6,
xxxxx,2009-06-05 03:30:33.5000,41.8075,143.5371,34.0,xxxx,yyyyy,MW,6.3,
xxxxx,2009-06-06 05:52:43.3500,35.4879,141.089,36.6,xxxx,yyyyy,MW,5.8,
xxxxx,2009-06-06 20:33:29.1500,23.8302,-46.2162,14.6,xxxx,yyyyy,MW,6.0,
xxxxx,2009-06-08 05:13:15.8200,15.8495,-86.9672,16.6,xxxx,yyyyy,MW,5.4,
xxxxx,2009-06-10 23:13:21.7700,-41.5915,-84.0937,16.0,xxxx,yyyyy,MW,5.6,
xxxxx,2009-06-13 17:17:39.1700,44.7275,78.825,19.2,xxxx,yyyyy,MW,5.4,
xxxxx,2009-06-17 07:08:18.8400,51.7033,-175.27,43.1,xxxx,yyyyy,MW,5.6,
xxxxx,2009-06-19 14:05:00.5500,35.3441,28.4806,39.5,xxxx,yyyyy,MW,5.7,
xxxxx,2009-06-22 18:15:40.0900,76.3311,6.8091,13.1,xxxx,yyyyy,MW,5.4,
xxxxx,2009-06-22 19:28:03.6000,61.9691,-150.8012,63.5,xxxx,yyyyy,MW,5.5,
xxxxx,2009-06-23 07:37:18.5800,38.8822,142.4573,47.6,xxxx,yyyyy,MW,5.6,
xxxxx,2009-07-01 09:30:10.0500,34.1472,25.5396,13.7,xxxx,yyyyy,MW,6.4,
xxxxx,2009-07-04 06:49:36.6600,9.7523,-79.0221,48.6,xxxx,yyyyy,MW,6.1,
xxxxx,2009-07-06 14:53:12.6000,50.4227,177.0582,25.9,xxxx,yyyyy,MW,6.1,
xxxxx,2009-07-08 19:23:38.5600,-35.9266,-102.6868,16.0,xxxx,yyyyy,MW,6.0,
xxxxx,2009-07-14 18:38:08.3300,-21.8184,-67.128,175.7,xxxx,yyyyy,MW,5.7,
xxxxx,2009-08-05 09:13:12.9400,29.6675,-113.8119,12.5,xxxx,yyyyy,MW,5.8,
xxxxx,2009-08-09 10:55:56.2800,33.1474,138.0594,302.2,xxxx,yyyyy,MW,7.1,
xxxxx,2009-08-20 06:35:05.2400,72.2089,0.9513,9.5,xxxx,yyyyy,MW,6.0,
xxxxx,2009-08-28 01:52:06.4700,37.6678,95.7622,12.1,xxxx,yyyyy,MW,6.3,
xxxxx,2009-08-31 10:15:30.8500,37.639,95.8776,11.5,xxxx,yyyyy,MW,5.8,
xxxxx,2009-09-05 03:58:39.1000,-15.2524,-70.3839,208.6,xxxx,yyyyy,MW,5.8,
xxxxx,2009-09-07 22:41:37.1600,42.5829,43.4523,14.6,xxxx,yyyyy,MW,6.0,
xxxxx,2009-09-10 02:46:52.8300,48.2646,154.3516,58.7,xxxx,yyyyy,MW,6.0,
xxxxx,2009-09-10 19:46:03.8300,-29.9574,-111.7859,10.0,xxxx,yyyyy,MW,5.5,
xxxxx,2009-09-11 08:49:12.2300,48.2561,154.3429,40.6,xxxx,yyyyy,MW,5.6,
xxxxx,2009-09-12 20:06:26.3000,10.7159,-67.9132,19.6,xxxx,yyyyy,MW,6.4,
xxxxx,2009-09-17 23:21:38.9600,-29.1736,-112.3144,10.0,xxxx,yyyyy,MW,6.2,
xxxxx,2009-09-21 08:30:14.7500,71.0105,-7.85,15.9,xxxx,yyyyy,MW,5.6,
